source_repository,source_branch,source_commit,source_path,sha256,bytes,disposition,proposed_target,migration_task,required_gate,provenance_rule,status
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/basis/pareto_test.cc,c5f48e98d6100dbaba1fcf82e4ab38047b4ed0fbdfcf2f32c6e2ed532c16b959,560,adapt,tests/compiler/composition/basis/pareto_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/basis/promotion_test.cc,05a842b5b1e5b8d3032fcc2b9b6e3d84808358d8afc664157003ebae5dc3a982,1053,adapt,tests/compiler/composition/basis/promotion_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/basis/refinement_test.cc,604cc715bc772fdeea5ae00044bebed6e3f79df4758b812a5c4cc5bed0d8408c,438,adapt,tests/compiler/composition/basis/refinement_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/basis/set_cover_test.cc,855e676affa6d7434666b497b18c6191412db1245968a694b69c93c7f094c2a8,555,adapt,tests/compiler/composition/basis/set_cover_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/basis/split_merge_test.cc,8dd5538488d59fda6ee420e7a36c5b30a58538fed669ede60cf557ec48f77b80,424,adapt,tests/compiler/composition/basis/split_merge_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/basis/swap_test.cc,ac5d4ea705d666dc771d88479be2aa7f4636054e6b65d3c6e420122f9feb3058,480,adapt,tests/compiler/composition/basis/swap_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/basis/utility_test.cc,25d1ea3aa985275339227dd64e2998812d351ea633d83cad779526a937a70324,493,adapt,tests/compiler/composition/basis/utility_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/atom_certification_v1_test.cc,a86c54ed3dd921cdc0486504162e646939b4fc883b53e271e5f251baea2ee338,3411,adapt,tests/compiler/discovery/certification/atom_certification_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/canonical_domain_v1_test.cc,ca6ad01f9fc30e783a09a23dff3a0438ae46a9ea2b692442952f25997bc2de42,4254,adapt,tests/compiler/discovery/certification/canonical_domain_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/contribution_owner_v1_test.cc,9a018d997dcb1f765897b2998c8c1914787a10eb685806d9a6897f415ef31f19,1624,adapt,tests/compiler/discovery/certification/contribution_owner_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/dependency_closure_v1_test.cc,8660e5008984083467d6a07faa3864689e2cd21964a8c1c8e045847d6f620aff,1616,adapt,tests/compiler/discovery/certification/dependency_closure_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/duplicate_detection_v1_test.cc,704b823364d492926585c716ca49540387b9c760b02beb8e6928732a6edf37a8,1949,adapt,tests/compiler/discovery/certification/duplicate_detection_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/entity_coverage_v1_test.cc,e59b06d4f713d22166369ba52bcf78963ae822faa20ac63c338755cf6d4d2c1b,1825,adapt,tests/compiler/discovery/certification/entity_coverage_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/exact_atom_certificate_v1_test.cc,bbad7606b1eb2a4f360ccef39bceb92132eb67b33d666c172325c0cc925b8b0e,3092,adapt,tests/compiler/discovery/certification/exact_atom_certificate_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/independent_verifier_v1_test.cc,6e4492bf726b4a6a20cd4972b30167d2480311048f149d74819410881cc48ac8,7905,adapt,tests/compiler/discovery/certification/independent_verifier_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/local_identity_map_v1_test.cc,2f6138298d42117bc1518d5fa42d41694e31ee9994983c96729cde32c93a4ce2,2767,adapt,tests/compiler/discovery/certification/local_identity_map_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/multimodal_mapping_v1_test.cc,5001edc03f83d5aac44ec5e9082b4205d06c21650e8961e445161f9942975c72,1689,adapt,tests/compiler/discovery/certification/multimodal_mapping_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/partial_result_compatibility_v1_test.cc,7d281c702755718ab792883e45f7a33c9e498ec3d42c593b607938f7c8212431,3005,adapt,tests/compiler/discovery/certification/partial_result_compatibility_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/physical_replica_v1_test.cc,d75831f35f2ee747794b1caac143b26fb83d9da0af249b458d6527cff1a33ad7,2294,adapt,tests/compiler/discovery/certification/physical_replica_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/read_only_halo_v1_test.cc,02c120fa7d611cfa4056d32ccd5956f72dce9936936b0246dd9c4bb3cc3a9427,1407,adapt,tests/compiler/discovery/certification/read_only_halo_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/relation_edge_coverage_v1_test.cc,d1960b577c9b55271d4127aa53afcdcf1d113cf7408a70f0448b504ce497a66a,1832,adapt,tests/compiler/discovery/certification/relation_edge_coverage_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/residual_coverage_v1_test.cc,70ecc040a2ad092098aca094132eb178afc9641af8813ea2f26bcf75c0847077,1750,adapt,tests/compiler/discovery/certification/residual_coverage_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/certification/trajectory_lineage_v1_test.cc,4c9bc249f502e36278af3cd5207dafbb275d4670f13c06bc34a14446f4e7b404,1653,adapt,tests/compiler/discovery/certification/trajectory_lineage_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/coverage_difference_v1_test.cc,e8cf43776283fc92cb3a3b667c6c603138eaf1facfea851fa0c1958396a4e62e,1744,adapt,tests/compiler/composition/composition/coverage_difference_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/coverage_intersection_v1_test.cc,102360e93efb35627e8c67519d1be5a72397d183a01dd8d2ef0045468890d5d1,1671,adapt,tests/compiler/composition/composition/coverage_intersection_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/derivation_dag_v1_test.cc,99b5edbf7f9536e551da2abbe7caf9db333cd28806d9e98a8d1a8d69fc191601,4050,adapt,tests/compiler/composition/composition/derivation_dag_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/destination_aligned_merge_v1_test.cc,77b8a216c43990e7cd01fd3d9d9f23c235a29ea0214475a38cc78f5a23758210,1790,adapt,tests/compiler/composition/composition/destination_aligned_merge_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/disjoint_union_v1_test.cc,a80fc4526ad2f07224d3e5a25ac2462329c249bdef5702f35ed7b6eeed35718d,1922,adapt,tests/compiler/composition/composition/disjoint_union_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/grammar_symbol_v1_test.cc,35ad1260ab84d2075464c0e8ff40a55cea8f8202fc6ded49a6ed0e61b4e3827d,2586,adapt,tests/compiler/composition/composition/grammar_symbol_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/halo_extension_v1_test.cc,46e201cc09fdcd9e7b04e6c1f435a9507c11ccf93e045f59c4a8fea189c65a8d,1751,adapt,tests/compiler/composition/composition/halo_extension_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/identity_spine_join_v1_test.cc,489779c1c275db28929ab6bbc22101f121ded6f49bee4618db2defaa2da0805e,1568,adapt,tests/compiler/composition/composition/identity_spine_join_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/multimodal_join_v1_test.cc,2821bd1647e3cecc3ead7d09da4fe544005468eb3155a0b6ecd3f20d880ba97e,1851,adapt,tests/compiler/composition/composition/multimodal_join_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/ordered_concatenation_v1_test.cc,537555239e1079faaa0188aae4005a64ab867126486b8438efb87bf349f675e1,1829,adapt,tests/compiler/composition/composition/ordered_concatenation_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/overlay_application_v1_test.cc,069a893d610d4f8c14f30241d39b0f4166db9fa277958308d6b7a8b4b421effa,1889,adapt,tests/compiler/composition/composition/overlay_application_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/parameter_binding_v1_test.cc,0554ced4ecf7629707bafbe8f9e64c3ff69d96ad747e952e4529c7412b523abb,1470,adapt,tests/compiler/composition/composition/parameter_binding_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/partial_result_combination_v1_test.cc,6937e25de807058bb560f5dc6bb815cb8e2830f9f37220e7da3b5098a3c1711a,2059,adapt,tests/compiler/composition/composition/partial_result_combination_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/persistent_order_link_v1_test.cc,77ecc52a357dd1b78953f4a38eca035f6b288ab991ec6fe373adce68cd3fc1d6,1797,adapt,tests/compiler/composition/composition/persistent_order_link_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/physical_view_addition_v1_test.cc,44373188a6e8c135f5c94fcddaf4e25d4bc9522b6f549bbe128e05839e7bd542,1461,adapt,tests/compiler/composition/composition/physical_view_addition_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/prefix_composition_v1_test.cc,31e7c7ea4aa7c2967c521e9224128d5b1b9fe2f0a03df96f578eacab0db2c377,1964,adapt,tests/compiler/composition/composition/prefix_composition_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/production_identity_v1_test.cc,51a133de280a469e0a86dec2a8fd9a0a9964e11490d96ffd7d61a0436f5aaa1f,2136,adapt,tests/compiler/composition/composition/production_identity_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/projection_packing_v1_test.cc,be17711acd4e3eda2a4924b99e1151f5d71959a1a942cecd6589706dd8e3b3af,1723,adapt,tests/compiler/composition/composition/projection_packing_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/relation_bundle_v1_test.cc,e0a13c51bed77f395d5b4d633bdd2e0e1d5a6408629b91b40024e62f80521efa,1646,adapt,tests/compiler/composition/composition/relation_bundle_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/segment_alignment_v1_test.cc,0a12b8c3c390cbcb4c4f7c4ee8d8cc58c9029557f2920a5b406a5711ff1e8458,1539,adapt,tests/compiler/composition/composition/segment_alignment_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/source_aligned_merge_v1_test.cc,65b3fc091d0a6b6975b043d95dee98c1b021e1f455952474056ad27a65e8dfde,1837,adapt,tests/compiler/composition/composition/source_aligned_merge_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/support_union_v1_test.cc,85a4cd30cb18faec439ccb93241954de5033e528e37821be44d8e5f06848f8eb,1642,adapt,tests/compiler/composition/composition/support_union_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/transpose_overlay_v1_test.cc,399ad9e71d1594afee93d6e84edc77a592991ee6fab8161af30437ea3c499bf0,1650,adapt,tests/compiler/composition/composition/transpose_overlay_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/composition/value_plane_substitution_v1_test.cc,7693bcc8a5042611aa7a93de9314c6a54792b3a690685d68f9b2033a9d2df7f2,1690,adapt,tests/compiler/composition/composition/value_plane_substitution_v1_test.cc,CE-CCP1-E03-014,CE-CCP1-E03-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/bicluster/alternating_expansion_v1_test.cc,4789679775415de98b6195b1689bec07ff8a72209a830bd83df1fa7eedddf5ae,1598,adapt,tests/compiler/discovery/discovery/bicluster/alternating_expansion_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/bicluster/benchmark_cases_v1_test.cc,b6ff33fdd9f4072c00fb304b867d7ffa27e33890cab51c94a8a2619d9ebcf156,2320,adapt,tests/compiler/discovery/discovery/bicluster/benchmark_cases_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/bicluster/exact_census_v1_test.cc,60afe73f832a105883fee161f36e988734ec1ae34e58b8067908d9525632bfa3,1666,adapt,tests/compiler/discovery/discovery/bicluster/exact_census_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/bicluster/marginal_cost_v1_test.cc,3521b0cb0c23a94a16d51c93c147abeb1f9c3c77d89f83cfea240022548df6e3,1391,adapt,tests/compiler/discovery/discovery/bicluster/marginal_cost_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/bicluster/overlapping_proposals_v1_test.cc,3a7074f8336a2da2e22c4e02ab86d15a6d3e8c457bb9e6411dc536b73fa68ad4,1739,adapt,tests/compiler/discovery/discovery/bicluster/overlapping_proposals_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/bicluster/provider_v1_test.cc,cfc833b03750549609ada63373fb7861bb5abdbe5eb05e717cdec96e79e03cff,1209,adapt,tests/compiler/discovery/discovery/bicluster/provider_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/bicluster/seed_rectangles_v1_test.cc,88d68dae830ab61979a1a1cee9480b93caa66e98f7e21cf2430c91ac9ff872d7,1274,adapt,tests/compiler/discovery/discovery/bicluster/seed_rectangles_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/bicluster/spectral_coclustering_v1_test.cc,d00de21bdeb6340185ad56d0f1b36f4a2a4f476bc4ac97fb1b0eea416f1ee9ff,1732,adapt,tests/compiler/discovery/discovery/bicluster/spectral_coclustering_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/co_support/affinity_evidence_image_v1_test.cc,69fe27ed3df941c70c7335d995a38c6d62d46579949634b8e86fd8e40c64e896,1432,adapt,tests/compiler/discovery/discovery/co_support/affinity_evidence_image_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/co_support/affinity_stability_v1_test.cc,0e121cd7f039cf3a65c2ac0875fbc97361ca162605132184d004037ec9b8f75a,1264,adapt,tests/compiler/discovery/discovery/co_support/affinity_stability_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/co_support/exact_group_rescan_v1_test.cc,746a3e3289d16a5df2e7c88af219c664803398731c304b057c113db62883255a,1585,adapt,tests/compiler/discovery/discovery/co_support/exact_group_rescan_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/co_support/exact_oracle_null_benchmark_v1_test.cc,254bca2d957e323697108ab44e9c19b448a09c09e2fa3d39bd9b2cfb1b54a815,2506,adapt,tests/compiler/discovery/discovery/co_support/exact_oracle_null_benchmark_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/co_support/normalized_association_v1_test.cc,80fa0fb7fa245bf9c447f2d5235c8b319c36c24ce930cadf4365e3df0a18c3ec,1242,adapt,tests/compiler/discovery/discovery/co_support/normalized_association_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/co_support/pair_sampling_v1_test.cc,cb8d3922aad1914755a5477d954c2257078d3cc66c147d70dd41e25657a4abc0,1003,adapt,tests/compiler/discovery/discovery/co_support/pair_sampling_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/co_support/raw_co_support_v1_test.cc,1f0324f52090ed759694d19a6d27fd3d9f248448c51b8306190348dbbd0ae090,1518,adapt,tests/compiler/discovery/discovery/co_support/raw_co_support_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/co_support/relation_statistics_v1_test.cc,3faaaa69f7987a368596c3ba0bc1fd7a2e597a012a92da7920f6d0b57e06104b,1126,adapt,tests/compiler/discovery/discovery/co_support/relation_statistics_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/co_support/stratum_affinity_v1_test.cc,6dea46b67b8f30bad33bf456002ed4c7019244648f261c74d8c98f778f42bec2,1327,adapt,tests/compiler/discovery/discovery/co_support/stratum_affinity_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/co_support/top_l_affinity_v1_test.cc,e60c9e4c69cc13f581b55d42144d46303bfd96ad0f1d666f6a4eb430b2b24a9b,1242,adapt,tests/compiler/discovery/discovery/co_support/top_l_affinity_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/co_support/weighted_co_support_v1_test.cc,348718a0c4710a01ebdd323c21d991c6924d74cf5785f8f77d72d77945a2e7ba,1563,adapt,tests/compiler/discovery/discovery/co_support/weighted_co_support_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/factor_topic/candidate_generation_v1_test.cc,db05c5fc6365cb8593490a205855b1fa1c27293bfcbfa44bfefbaf66de084646,2866,adapt,tests/compiler/discovery/discovery/factor_topic/candidate_generation_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
git@github.com:tumlinso/CellShard.git,main,b9749ad3e5146a04f847533d8c6f1a54146aed20,tests/jbc/discovery/factor_topic/exact_coverage_v1_test.cc,c834b90bf527eb90e9e5672c2cce79242bb977d93ff7a0fa2f39f20b74b49b57,2853,adapt,tests/compiler/discovery/discovery/factor_topic/exact_coverage_v1_test.cc,CE-CCP1-E02-016,CE-CCP1-E02-018-GATE,JBC-PROV-ADAPT,source-frozen
